RealTime,HostTimestamp (ms),Glider Turning
2017-05-09 17:17:09.539,1153539,1
2017-05-09 17:17:09.639,1153639,1
2017-05-09 17:17:09.739,1153739,1
2017-05-09 17:17:09.839,1153839,1
2017-05-09 17:17:09.939,1153939,1
2017-05-09 17:17:10.039,1154039,1
2017-05-09 17:17:10.139,1154139,1
2017-05-09 17:17:10.239,1154239,1
2017-05-09 17:17:10.339,1154339,1
2017-05-09 17:17:10.439,1154439,1
2017-05-09 17:17:10.539,1154539,1
2017-05-09 17:17:10.639,1154639,1
2017-05-09 17:17:10.739,1154739,1
2017-05-09 17:17:10.839,1154839,1
2017-05-09 17:17:10.939,1154939,1
2017-05-09 17:17:11.039,1155039,1
2017-05-09 17:17:11.139,1155139,1
2017-05-09 17:17:11.239,1155239,1
2017-05-09 17:17:11.339,1155339,1
2017-05-09 17:17:11.439,1155439,1
2017-05-09 17:17:11.539,1155539,1
2017-05-09 17:17:11.639,1155639,1
2017-05-09 17:17:11.739,1155739,1
2017-05-09 17:17:11.839,1155839,1
2017-05-09 17:17:11.939,1155939,1
2017-05-09 17:17:12.039,1156039,1
2017-05-09 17:17:12.139,1156139,1
2017-05-09 17:17:12.239,1156239,1
2017-05-09 17:17:12.339,1156339,1
2017-05-09 17:17:12.439,1156439,1
2017-05-09 17:17:12.539,1156539,1
2017-05-09 17:17:12.639,1156639,1
2017-05-09 17:17:12.739,1156739,1
2017-05-09 17:17:12.839,1156839,1
2017-05-09 17:17:12.939,1156939,1
2017-05-09 17:17:13.039,1157039,1
2017-05-09 17:17:13.139,1157139,1
2017-05-09 17:17:13.239,1157239,1
2017-05-09 17:17:13.339,1157339,1
2017-05-09 17:17:13.439,1157439,1
2017-05-09 17:17:13.539,1157539,1
2017-05-09 17:17:13.639,1157639,1
2017-05-09 17:17:13.739,1157739,1
2017-05-09 17:17:13.839,1157839,1
2017-05-09 17:17:13.939,1157939,1
2017-05-09 17:17:14.039,1158039,1
2017-05-09 17:17:14.139,1158139,1
2017-05-09 17:17:14.239,1158239,1
2017-05-09 17:17:14.339,1158339,1
2017-05-09 17:17:14.439,1158439,1
2017-05-09 17:17:14.539,1158539,1
2017-05-09 17:17:14.639,1158639,1
2017-05-09 17:17:14.739,1158739,1
2017-05-09 17:17:14.839,1158839,1
2017-05-09 17:17:14.939,1158939,1
2017-05-09 17:17:15.039,1159039,1
2017-05-09 17:17:15.139,1159139,1
2017-05-09 17:17:15.239,1159239,1
2017-05-09 17:17:15.339,1159339,1
2017-05-09 17:17:15.439,1159439,1
2017-05-09 17:17:15.539,1159539,1
2017-05-09 17:17:15.639,1159639,1
2017-05-09 17:17:15.739,1159739,1
2017-05-09 17:17:15.839,1159839,1
2017-05-09 17:17:15.939,1159939,1
2017-05-09 17:17:16.039,1160039,1
2017-05-09 17:17:16.139,1160139,1
2017-05-09 17:17:16.239,1160239,1
2017-05-09 17:17:16.339,1160339,1
2017-05-09 17:17:16.439,1160439,1
2017-05-09 17:17:16.539,1160539,1
2017-05-09 17:17:16.639,1160639,1
2017-05-09 17:17:16.739,1160739,1
2017-05-09 17:17:16.839,1160839,1
2017-05-09 17:17:16.939,1160939,1
2017-05-09 17:17:17.039,1161039,1
2017-05-09 17:17:17.139,1161139,1
2017-05-09 17:17:17.239,1161239,1
2017-05-09 17:17:17.339,1161339,1
2017-05-09 17:17:17.439,1161439,1
2017-05-09 17:17:17.539,1161539,1
2017-05-09 17:17:17.639,1161639,1
2017-05-09 17:17:17.739,1161739,1
2017-05-09 17:17:17.839,1161839,1
2017-05-09 17:17:17.939,1161939,1
2017-05-09 17:17:18.039,1162039,1
2017-05-09 17:17:18.139,1162139,1
2017-05-09 17:17:18.239,1162239,1
2017-05-09 17:17:18.339,1162339,1
2017-05-09 17:17:18.439,1162439,1
2017-05-09 17:17:18.539,1162539,1
2017-05-09 17:17:18.639,1162639,1
2017-05-09 17:17:18.739,1162739,1
2017-05-09 17:17:18.839,1162839,1
2017-05-09 17:17:18.939,1162939,1
2017-05-09 17:17:19.039,1163039,1
2017-05-09 17:17:19.139,1163139,1
2017-05-09 17:17:19.239,1163239,1
2017-05-09 17:17:19.339,1163339,1
2017-05-09 17:17:19.439,1163439,1
2017-05-09 17:17:19.539,1163539,1
2017-05-09 17:17:19.639,1163639,1
2017-05-09 17:17:19.739,1163739,1
2017-05-09 17:17:19.839,1163839,1
2017-05-09 17:17:19.939,1163939,1
2017-05-09 17:17:20.039,1164039,1
2017-05-09 17:17:20.139,1164139,1
2017-05-09 17:17:20.239,1164239,1
2017-05-09 17:17:20.339,1164339,1
2017-05-09 17:17:20.439,1164439,1
2017-05-09 17:17:20.539,1164539,1
2017-05-09 17:17:20.639,1164639,1
2017-05-09 17:17:20.739,1164739,1
2017-05-09 17:17:20.839,1164839,1
2017-05-09 17:17:20.939,1164939,1
2017-05-09 17:17:21.039,1165039,1
2017-05-09 17:17:21.139,1165139,1
2017-05-09 17:17:21.239,1165239,1
2017-05-09 17:17:21.339,1165339,1
2017-05-09 17:17:21.439,1165439,1
2017-05-09 17:17:21.539,1165539,1
2017-05-09 17:17:21.639,1165639,1
2017-05-09 17:17:21.739,1165739,1
2017-05-09 17:17:21.839,1165839,1
2017-05-09 17:17:21.939,1165939,1
2017-05-09 17:17:22.039,1166039,1
2017-05-09 17:17:22.139,1166139,1
2017-05-09 17:17:22.239,1166239,1
2017-05-09 17:17:22.339,1166339,1
2017-05-09 17:17:22.439,1166439,1
2017-05-09 17:17:22.539,1166539,1
2017-05-09 17:17:22.639,1166639,1
2017-05-09 17:17:22.739,1166739,1
2017-05-09 17:17:22.839,1166839,1
2017-05-09 17:17:22.939,1166939,1
2017-05-09 17:17:23.039,1167039,1
2017-05-09 17:17:23.139,1167139,1
2017-05-09 17:17:23.239,1167239,1
2017-05-09 17:17:23.339,1167339,1
2017-05-09 17:17:23.439,1167439,1
2017-05-09 17:17:23.539,1167539,1
2017-05-09 17:17:23.639,1167639,1
2017-05-09 17:17:23.739,1167739,1
2017-05-09 17:17:23.839,1167839,1
2017-05-09 17:17:23.939,1167939,1
2017-05-09 17:17:24.039,1168039,1
2017-05-09 17:17:24.139,1168139,1
2017-05-09 17:17:24.239,1168239,1
2017-05-09 17:17:24.339,1168339,1
2017-05-09 17:17:24.439,1168439,1
2017-05-09 17:17:24.539,1168539,1
2017-05-09 17:17:24.639,1168639,1
2017-05-09 17:17:24.739,1168739,1
2017-05-09 17:17:24.839,1168839,1
2017-05-09 17:17:24.939,1168939,1
2017-05-09 17:17:25.039,1169039,1
2017-05-09 17:17:25.139,1169139,1
2017-05-09 17:17:25.239,1169239,1
2017-05-09 17:17:25.339,1169339,1
2017-05-09 17:17:25.439,1169439,1
2017-05-09 17:17:25.539,1169539,1
2017-05-09 17:17:25.639,1169639,1
2017-05-09 17:17:25.739,1169739,1
2017-05-09 17:17:25.839,1169839,1
2017-05-09 17:17:25.939,1169939,1
2017-05-09 17:17:26.039,1170039,1
2017-05-09 17:17:26.139,1170139,1
2017-05-09 17:17:26.239,1170239,1
2017-05-09 17:17:26.339,1170339,1
2017-05-09 17:17:26.439,1170439,1
2017-05-09 17:17:26.539,1170539,1
2017-05-09 17:17:26.639,1170639,1
2017-05-09 17:17:26.739,1170739,1
2017-05-09 17:17:26.839,1170839,1
2017-05-09 17:17:26.939,1170939,1
2017-05-09 17:17:27.039,1171039,1
2017-05-09 17:17:27.139,1171139,1
2017-05-09 17:17:27.239,1171239,1
2017-05-09 17:17:27.339,1171339,1
2017-05-09 17:17:27.439,1171439,1
2017-05-09 17:17:27.539,1171539,1
2017-05-09 17:17:27.639,1171639,1
2017-05-09 17:17:27.739,1171739,1
2017-05-09 17:17:27.839,1171839,1
2017-05-09 17:17:27.939,1171939,1
2017-05-09 17:17:28.039,1172039,1
2017-05-09 17:17:28.139,1172139,1
2017-05-09 17:17:28.239,1172239,1
2017-05-09 17:17:28.339,1172339,1
2017-05-09 17:17:28.439,1172439,1
2017-05-09 17:17:28.539,1172539,1
2017-05-09 17:17:28.639,1172639,1
2017-05-09 17:17:28.739,1172739,1
2017-05-09 17:17:28.839,1172839,1
2017-05-09 17:17:28.939,1172939,1
2017-05-09 17:17:29.039,1173039,1
2017-05-09 17:17:29.139,1173139,1
2017-05-09 17:17:29.239,1173239,1
2017-05-09 17:17:29.339,1173339,1
2017-05-09 17:17:29.439,1173439,1
2017-05-09 17:17:29.539,1173539,1
2017-05-09 17:17:29.639,1173639,1
2017-05-09 17:17:29.739,1173739,1
2017-05-09 17:17:29.839,1173839,1
2017-05-09 17:17:29.939,1173939,1
2017-05-09 17:17:30.039,1174039,1
2017-05-09 17:17:30.139,1174139,1
2017-05-09 17:17:30.239,1174239,1
2017-05-09 17:17:30.339,1174339,1
2017-05-09 17:17:30.439,1174439,1
2017-05-09 17:17:30.539,1174539,1
2017-05-09 17:17:30.639,1174639,1
2017-05-09 17:17:30.739,1174739,1
2017-05-09 17:17:30.839,1174839,1
2017-05-09 17:17:30.939,1174939,1
2017-05-09 17:17:31.039,1175039,1
2017-05-09 17:17:31.139,1175139,1
2017-05-09 17:17:31.239,1175239,1
2017-05-09 17:17:31.339,1175339,1
2017-05-09 17:17:31.439,1175439,1
2017-05-09 17:17:31.539,1175539,1
2017-05-09 17:17:31.639,1175639,1
2017-05-09 17:17:31.739,1175739,1
2017-05-09 17:17:31.839,1175839,1
2017-05-09 17:17:31.939,1175939,1
2017-05-09 17:17:32.039,1176039,1
2017-05-09 17:17:32.139,1176139,1
2017-05-09 17:17:32.239,1176239,1
2017-05-09 17:17:32.339,1176339,1
2017-05-09 17:17:32.439,1176439,1
2017-05-09 17:17:32.539,1176539,1
2017-05-09 17:17:32.639,1176639,1
2017-05-09 17:17:32.739,1176739,1
2017-05-09 17:17:32.839,1176839,1
2017-05-09 17:17:32.939,1176939,1
2017-05-09 17:17:33.039,1177039,1
2017-05-09 17:17:33.139,1177139,1
2017-05-09 17:17:33.239,1177239,1
2017-05-09 17:17:33.339,1177339,1
2017-05-09 17:17:33.439,1177439,1
2017-05-09 17:17:33.539,1177539,1
2017-05-09 17:17:33.639,1177639,1
2017-05-09 17:17:33.739,1177739,1
2017-05-09 17:17:33.839,1177839,1
2017-05-09 17:17:33.939,1177939,1
2017-05-09 17:17:34.039,1178039,1
2017-05-09 17:17:34.139,1178139,1
2017-05-09 17:17:34.239,1178239,1
2017-05-09 17:17:34.339,1178339,1
2017-05-09 17:17:34.439,1178439,1
2017-05-09 17:17:34.539,1178539,1
2017-05-09 17:17:34.639,1178639,1
2017-05-09 17:17:34.739,1178739,1
2017-05-09 17:17:34.839,1178839,1
2017-05-09 17:17:34.939,1178939,1
2017-05-09 17:17:35.039,1179039,1
2017-05-09 17:17:35.139,1179139,1
2017-05-09 17:17:35.239,1179239,1
2017-05-09 17:17:35.339,1179339,1
2017-05-09 17:17:35.439,1179439,1
2017-05-09 17:17:35.539,1179539,1
2017-05-09 17:17:35.639,1179639,1
2017-05-09 17:17:35.739,1179739,1
2017-05-09 17:17:35.839,1179839,1
2017-05-09 17:17:35.939,1179939,1
2017-05-09 17:17:36.039,1180039,1
2017-05-09 17:17:36.139,1180139,1
2017-05-09 17:17:36.239,1180239,1
2017-05-09 17:17:36.339,1180339,1
2017-05-09 17:17:36.439,1180439,1
2017-05-09 17:17:36.539,1180539,1
2017-05-09 17:17:36.639,1180639,1
2017-05-09 17:17:36.739,1180739,1
2017-05-09 17:17:36.839,1180839,1
2017-05-09 17:17:36.939,1180939,1
2017-05-09 17:17:37.039,1181039,1
2017-05-09 17:17:37.139,1181139,1
2017-05-09 17:17:37.239,1181239,1
2017-05-09 17:17:37.339,1181339,1
2017-05-09 17:17:37.439,1181439,1
2017-05-09 17:17:37.539,1181539,1
2017-05-09 17:17:37.639,1181639,1
2017-05-09 17:17:37.739,1181739,1
2017-05-09 17:17:37.839,1181839,1
2017-05-09 17:17:37.939,1181939,1
2017-05-09 17:17:38.039,1182039,1
2017-05-09 17:17:38.139,1182139,1
2017-05-09 17:17:38.239,1182239,1
2017-05-09 17:17:38.339,1182339,1
2017-05-09 17:17:38.439,1182439,1
2017-05-09 17:17:38.539,1182539,1
2017-05-09 17:17:38.639,1182639,1
2017-05-09 17:17:38.739,1182739,1
2017-05-09 17:17:38.839,1182839,1
2017-05-09 17:17:38.939,1182939,1
2017-05-09 17:17:39.039,1183039,1
2017-05-09 17:17:39.139,1183139,1
2017-05-09 17:17:39.239,1183239,1
2017-05-09 17:17:39.339,1183339,1
2017-05-09 17:17:39.439,1183439,1
2017-05-09 17:17:39.539,1183539,1
2017-05-09 17:17:39.639,1183639,1
2017-05-09 17:17:39.739,1183739,1
2017-05-09 17:17:39.839,1183839,1
2017-05-09 17:17:39.939,1183939,1
2017-05-09 17:17:40.039,1184039,1
2017-05-09 17:17:40.139,1184139,1
2017-05-09 17:17:40.239,1184239,1
2017-05-09 17:17:40.339,1184339,1
2017-05-09 17:17:40.439,1184439,1
2017-05-09 17:17:40.539,1184539,1
2017-05-09 17:17:40.639,1184639,1
2017-05-09 17:17:40.739,1184739,1
2017-05-09 17:17:40.839,1184839,1
2017-05-09 17:17:40.939,1184939,1
2017-05-09 17:17:41.039,1185039,1
2017-05-09 17:17:41.139,1185139,1
2017-05-09 17:17:41.239,1185239,1
2017-05-09 17:17:41.339,1185339,1
2017-05-09 17:17:41.439,1185439,1
2017-05-09 17:17:41.539,1185539,1
2017-05-09 17:17:41.639,1185639,1
2017-05-09 17:17:41.739,1185739,1
2017-05-09 17:17:41.839,1185839,1
2017-05-09 17:17:41.939,1185939,1
2017-05-09 17:17:42.039,1186039,1
2017-05-09 17:17:42.139,1186139,1
2017-05-09 17:17:42.239,1186239,1
2017-05-09 17:17:42.339,1186339,1
2017-05-09 17:17:42.439,1186439,1
2017-05-09 17:17:42.539,1186539,1
2017-05-09 17:17:42.639,1186639,1
2017-05-09 17:17:42.739,1186739,1
2017-05-09 17:17:42.839,1186839,1
2017-05-09 17:17:42.939,1186939,1
2017-05-09 17:17:43.039,1187039,1
2017-05-09 17:17:43.139,1187139,1
2017-05-09 17:17:43.239,1187239,1
2017-05-09 17:17:43.339,1187339,1
2017-05-09 17:17:43.439,1187439,1
2017-05-09 17:17:43.539,1187539,1
2017-05-09 17:17:43.639,1187639,1
2017-05-09 17:17:43.739,1187739,1
2017-05-09 17:17:43.839,1187839,1
2017-05-09 17:17:43.939,1187939,1
2017-05-09 17:17:44.039,1188039,1
2017-05-09 17:17:44.139,1188139,1
2017-05-09 17:17:44.239,1188239,1
2017-05-09 17:17:44.339,1188339,1
2017-05-09 17:17:44.439,1188439,1
2017-05-09 17:17:44.539,1188539,1
2017-05-09 17:17:44.639,1188639,1
2017-05-09 17:17:44.739,1188739,1
2017-05-09 17:17:44.839,1188839,1
2017-05-09 17:17:44.939,1188939,1
2017-05-09 17:17:45.039,1189039,1
2017-05-09 17:17:45.139,1189139,1
2017-05-09 17:17:45.239,1189239,1
2017-05-09 17:17:45.339,1189339,1
2017-05-09 17:17:45.439,1189439,1
2017-05-09 17:17:45.539,1189539,1
2017-05-09 17:17:45.639,1189639,1
2017-05-09 17:17:45.739,1189739,1
2017-05-09 17:17:45.839,1189839,1
2017-05-09 17:17:45.939,1189939,1
2017-05-09 17:17:46.039,1190039,1
2017-05-09 17:17:46.139,1190139,1
2017-05-09 17:17:46.239,1190239,1
2017-05-09 17:17:46.339,1190339,1
2017-05-09 17:17:46.439,1190439,1
2017-05-09 17:17:46.539,1190539,1
2017-05-09 17:17:46.639,1190639,1
2017-05-09 17:17:46.739,1190739,1
2017-05-09 17:17:46.839,1190839,1
2017-05-09 17:17:46.939,1190939,1
2017-05-09 17:17:47.039,1191039,1
2017-05-09 17:17:47.139,1191139,1
2017-05-09 17:17:47.239,1191239,1
2017-05-09 17:17:47.339,1191339,1
2017-05-09 17:17:47.439,1191439,1
2017-05-09 17:17:47.539,1191539,1
2017-05-09 17:17:47.639,1191639,1
2017-05-09 17:17:47.739,1191739,1
2017-05-09 17:17:47.839,1191839,1
2017-05-09 17:17:47.939,1191939,1
2017-05-09 17:17:48.039,1192039,1
2017-05-09 17:17:48.139,1192139,1
2017-05-09 17:17:48.239,1192239,1
2017-05-09 17:17:48.339,1192339,1
2017-05-09 17:17:48.439,1192439,1
2017-05-09 17:17:48.539,1192539,1
2017-05-09 17:17:48.639,1192639,1
2017-05-09 17:17:48.739,1192739,1
2017-05-09 17:17:48.839,1192839,1
2017-05-09 17:17:48.939,1192939,1
2017-05-09 17:17:49.039,1193039,1
2017-05-09 17:17:49.139,1193139,1
2017-05-09 17:17:49.239,1193239,1
2017-05-09 17:17:49.339,1193339,1
2017-05-09 17:17:49.439,1193439,1
2017-05-09 17:17:49.539,1193539,1
2017-05-09 17:17:49.639,1193639,1
2017-05-09 17:17:49.739,1193739,1
2017-05-09 17:17:49.839,1193839,1
2017-05-09 17:17:49.939,1193939,1
2017-05-09 17:17:50.039,1194039,1
2017-05-09 17:17:50.139,1194139,1
2017-05-09 17:17:50.239,1194239,1
2017-05-09 17:17:50.339,1194339,1
2017-05-09 17:17:50.439,1194439,1
2017-05-09 17:17:50.539,1194539,1
2017-05-09 17:17:50.639,1194639,1
2017-05-09 17:17:50.739,1194739,1
2017-05-09 17:17:50.839,1194839,1
2017-05-09 17:17:50.939,1194939,1
2017-05-09 17:17:51.039,1195039,1
2017-05-09 17:17:51.139,1195139,1
2017-05-09 17:17:51.239,1195239,1
2017-05-09 17:17:51.339,1195339,1
2017-05-09 17:17:51.439,1195439,1
2017-05-09 17:17:51.539,1195539,1
2017-05-09 17:17:51.639,1195639,1
2017-05-09 17:17:51.739,1195739,1
2017-05-09 17:17:51.839,1195839,1
2017-05-09 17:17:51.939,1195939,1
2017-05-09 17:17:52.039,1196039,1
2017-05-09 17:17:52.139,1196139,1
2017-05-09 17:17:52.239,1196239,1
2017-05-09 17:17:52.339,1196339,1
2017-05-09 17:17:52.439,1196439,1
2017-05-09 17:17:52.539,1196539,1
2017-05-09 17:17:52.639,1196639,1
2017-05-09 17:17:52.739,1196739,1
2017-05-09 17:17:52.839,1196839,1
2017-05-09 17:17:52.939,1196939,1
2017-05-09 17:17:53.039,1197039,1
2017-05-09 17:17:53.139,1197139,1
2017-05-09 17:17:53.239,1197239,1
2017-05-09 17:17:53.339,1197339,1
2017-05-09 17:17:53.439,1197439,1
2017-05-09 17:17:53.539,1197539,1
2017-05-09 17:17:53.639,1197639,1
2017-05-09 17:17:53.739,1197739,1
2017-05-09 17:17:53.839,1197839,1
2017-05-09 17:17:53.939,1197939,1
2017-05-09 17:17:54.039,1198039,1
2017-05-09 17:17:54.139,1198139,1
2017-05-09 17:17:54.239,1198239,1
2017-05-09 17:17:54.339,1198339,1
2017-05-09 17:17:54.439,1198439,1
2017-05-09 17:17:54.539,1198539,1
2017-05-09 17:17:54.639,1198639,1
2017-05-09 17:17:54.739,1198739,1
2017-05-09 17:17:54.839,1198839,1
2017-05-09 17:17:54.939,1198939,1
2017-05-09 17:17:55.039,1199039,1
2017-05-09 17:17:55.139,1199139,1
2017-05-09 17:17:55.239,1199239,1
2017-05-09 17:17:55.339,1199339,1
2017-05-09 17:17:55.439,1199439,1
2017-05-09 17:17:55.539,1199539,1
2017-05-09 17:17:55.639,1199639,1
2017-05-09 17:17:55.739,1199739,1
2017-05-09 17:17:55.839,1199839,1
2017-05-09 17:17:55.939,1199939,1
2017-05-09 17:17:56.039,1200039,1
2017-05-09 17:17:56.139,1200139,1
2017-05-09 17:17:56.239,1200239,1
2017-05-09 17:17:56.339,1200339,1
2017-05-09 17:17:56.439,1200439,1
2017-05-09 17:17:56.539,1200539,1
2017-05-09 17:17:56.639,1200639,1
2017-05-09 17:17:56.739,1200739,1
2017-05-09 17:17:56.839,1200839,1
2017-05-09 17:17:56.939,1200939,1
2017-05-09 17:17:57.039,1201039,1
2017-05-09 17:17:57.139,1201139,1
2017-05-09 17:17:57.239,1201239,1
2017-05-09 17:17:57.339,1201339,1
2017-05-09 17:17:57.439,1201439,1
2017-05-09 17:17:57.539,1201539,1
2017-05-09 17:17:57.639,1201639,1
2017-05-09 17:17:57.739,1201739,1
2017-05-09 17:17:57.839,1201839,1
2017-05-09 17:17:57.939,1201939,1
2017-05-09 17:17:58.039,1202039,1
2017-05-09 17:17:58.139,1202139,1
2017-05-09 17:17:58.239,1202239,1
2017-05-09 17:17:58.339,1202339,1
2017-05-09 17:17:58.439,1202439,1
2017-05-09 17:17:58.539,1202539,1
2017-05-09 17:17:58.639,1202639,1
2017-05-09 17:17:58.739,1202739,1
2017-05-09 17:17:58.839,1202839,1
2017-05-09 17:17:58.939,1202939,1
2017-05-09 17:17:59.039,1203039,1
2017-05-09 17:17:59.139,1203139,1
2017-05-09 17:17:59.239,1203239,1
2017-05-09 17:17:59.339,1203339,1
2017-05-09 17:17:59.439,1203439,1
2017-05-09 17:17:59.539,1203539,1
2017-05-09 17:17:59.639,1203639,1
2017-05-09 17:17:59.739,1203739,1
2017-05-09 17:17:59.839,1203839,1
2017-05-09 17:17:59.939,1203939,1
2017-05-09 17:18:00.039,1204039,1
2017-05-09 17:18:00.139,1204139,1
2017-05-09 17:18:00.239,1204239,1
2017-05-09 17:18:00.339,1204339,1
2017-05-09 17:18:00.439,1204439,1
2017-05-09 17:18:00.539,1204539,1
2017-05-09 17:18:00.639,1204639,1
2017-05-09 17:18:00.739,1204739,1
2017-05-09 17:18:00.839,1204839,1
2017-05-09 17:18:00.939,1204939,1
2017-05-09 17:18:01.039,1205039,1
2017-05-09 17:18:01.139,1205139,1
2017-05-09 17:18:01.239,1205239,1
2017-05-09 17:18:01.339,1205339,1
2017-05-09 17:18:01.439,1205439,1
2017-05-09 17:18:01.539,1205539,1
2017-05-09 17:18:01.639,1205639,1
2017-05-09 17:18:01.739,1205739,1
2017-05-09 17:18:01.839,1205839,1
2017-05-09 17:18:01.939,1205939,1
2017-05-09 17:18:02.039,1206039,1
2017-05-09 17:18:02.139,1206139,1
2017-05-09 17:18:02.239,1206239,1
2017-05-09 17:18:02.339,1206339,1
2017-05-09 17:18:02.439,1206439,1
2017-05-09 17:18:02.539,1206539,1
2017-05-09 17:18:02.639,1206639,1
2017-05-09 17:18:02.739,1206739,1
2017-05-09 17:18:02.839,1206839,1
2017-05-09 17:18:02.939,1206939,1
2017-05-09 17:18:03.039,1207039,1
2017-05-09 17:18:03.139,1207139,1
2017-05-09 17:18:03.239,1207239,1
2017-05-09 17:18:03.339,1207339,1
2017-05-09 17:18:03.439,1207439,1
2017-05-09 17:18:03.539,1207539,1
2017-05-09 17:18:03.639,1207639,1
2017-05-09 17:18:03.739,1207739,1
2017-05-09 17:18:03.839,1207839,1
2017-05-09 17:18:03.939,1207939,1
2017-05-09 17:18:04.039,1208039,1
2017-05-09 17:18:04.139,1208139,1
2017-05-09 17:18:04.239,1208239,1
2017-05-09 17:18:04.339,1208339,1
2017-05-09 17:18:04.439,1208439,1
2017-05-09 17:18:04.539,1208539,1
2017-05-09 17:18:04.639,1208639,1
2017-05-09 17:18:04.739,1208739,1
2017-05-09 17:18:04.839,1208839,1
2017-05-09 17:18:04.939,1208939,1
2017-05-09 17:18:05.039,1209039,1
2017-05-09 17:18:05.139,1209139,1
2017-05-09 17:18:05.239,1209239,1
2017-05-09 17:18:05.339,1209339,1
2017-05-09 17:18:05.439,1209439,1
2017-05-09 17:18:05.539,1209539,1
2017-05-09 17:18:05.639,1209639,1
2017-05-09 17:18:05.739,1209739,1
2017-05-09 17:18:05.839,1209839,1
2017-05-09 17:18:05.939,1209939,1
2017-05-09 17:18:06.039,1210039,1
2017-05-09 17:18:06.139,1210139,1
2017-05-09 17:18:06.239,1210239,1
2017-05-09 17:18:06.339,1210339,1
2017-05-09 17:18:06.439,1210439,1
2017-05-09 17:18:06.539,1210539,1
2017-05-09 17:18:06.639,1210639,1
2017-05-09 17:18:06.739,1210739,1
2017-05-09 17:18:06.839,1210839,1
2017-05-09 17:18:06.939,1210939,1
2017-05-09 17:18:07.039,1211039,1
2017-05-09 17:18:07.139,1211139,1
2017-05-09 17:18:07.239,1211239,1
2017-05-09 17:18:07.339,1211339,1
2017-05-09 17:18:07.439,1211439,1
2017-05-09 17:18:07.539,1211539,1
2017-05-09 17:18:07.639,1211639,1
2017-05-09 17:18:07.739,1211739,1
2017-05-09 17:18:07.839,1211839,1
2017-05-09 17:18:07.939,1211939,1
2017-05-09 17:18:08.039,1212039,1
2017-05-09 17:18:08.139,1212139,1
2017-05-09 17:18:08.239,1212239,1
2017-05-09 17:18:08.339,1212339,1
2017-05-09 17:18:08.439,1212439,1
2017-05-09 17:18:08.539,1212539,1
2017-05-09 17:18:08.639,1212639,1
2017-05-09 17:18:08.739,1212739,1
2017-05-09 17:18:08.839,1212839,1
2017-05-09 17:18:08.939,1212939,1
2017-05-09 17:18:09.039,1213039,1
2017-05-09 17:18:09.139,1213139,1
2017-05-09 17:18:09.239,1213239,1
2017-05-09 17:18:09.339,1213339,1
2017-05-09 17:18:09.439,1213439,1
2017-05-09 17:18:09.539,1213539,1
2017-05-09 17:18:09.639,1213639,1
2017-05-09 17:18:09.739,1213739,1
2017-05-09 17:18:09.839,1213839,1
2017-05-09 17:18:09.939,1213939,1
2017-05-09 17:18:10.039,1214039,1
2017-05-09 17:18:10.139,1214139,1
2017-05-09 17:18:10.239,1214239,1
2017-05-09 17:18:10.339,1214339,1
2017-05-09 17:18:10.439,1214439,1
2017-05-09 17:18:10.539,1214539,1
2017-05-09 17:18:10.639,1214639,1
2017-05-09 17:18:10.739,1214739,1
2017-05-09 17:18:10.839,1214839,1
2017-05-09 17:18:10.939,1214939,1
2017-05-09 17:18:11.039,1215039,1
2017-05-09 17:18:11.139,1215139,1
2017-05-09 17:18:11.239,1215239,1
2017-05-09 17:18:11.339,1215339,1
2017-05-09 17:18:11.439,1215439,1
2017-05-09 17:18:11.539,1215539,1
2017-05-09 17:18:11.639,1215639,1
2017-05-09 17:18:11.739,1215739,1
2017-05-09 17:18:11.839,1215839,1
2017-05-09 17:18:11.939,1215939,1
2017-05-09 17:18:12.039,1216039,1
2017-05-09 17:18:12.139,1216139,1
2017-05-09 17:18:12.239,1216239,1
2017-05-09 17:18:12.339,1216339,1
2017-05-09 17:18:12.439,1216439,1
2017-05-09 17:18:12.539,1216539,1
2017-05-09 17:18:12.639,1216639,1
2017-05-09 17:18:12.739,1216739,1
2017-05-09 17:18:12.839,1216839,1
2017-05-09 17:18:12.939,1216939,1
2017-05-09 17:18:13.039,1217039,1
2017-05-09 17:18:13.139,1217139,1
2017-05-09 17:18:13.239,1217239,1
2017-05-09 17:18:13.339,1217339,1
2017-05-09 17:18:13.439,1217439,1
2017-05-09 17:18:13.539,1217539,1
2017-05-09 17:18:13.639,1217639,1
2017-05-09 17:18:13.739,1217739,1
2017-05-09 17:18:13.839,1217839,1
2017-05-09 17:18:13.939,1217939,1
2017-05-09 17:18:14.039,1218039,1
2017-05-09 17:18:14.139,1218139,1
2017-05-09 17:18:14.239,1218239,1
2017-05-09 17:18:14.339,1218339,1
2017-05-09 17:18:14.439,1218439,1
2017-05-09 17:18:14.539,1218539,1
2017-05-09 17:18:14.639,1218639,1
2017-05-09 17:18:14.739,1218739,1
2017-05-09 17:18:14.839,1218839,1
2017-05-09 17:18:14.939,1218939,1
2017-05-09 17:18:15.039,1219039,1
2017-05-09 17:18:15.139,1219139,1
2017-05-09 17:18:15.239,1219239,1
2017-05-09 17:18:15.339,1219339,1
2017-05-09 17:18:15.439,1219439,1
2017-05-09 17:18:15.539,1219539,1
2017-05-09 17:18:15.639,1219639,1
2017-05-09 17:18:15.739,1219739,1
2017-05-09 17:18:15.839,1219839,1
2017-05-09 17:18:15.939,1219939,1
