,RealTime,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
,2017-05-09 17:09:27.438,691438,WeSU @31A190,7027,F6FF09001704,-10,9,1047
,2017-05-09 17:09:27.535,691535,WeSU @31A190,7028,F6FF0D00E703,-10,13,999
,2017-05-09 17:09:27.633,691633,WeSU @31A190,7029,09000A008203,9,10,898
,2017-05-09 17:09:27.731,691731,WeSU @31A190,7030,09000D007F03,9,13,895
,2017-05-09 17:09:27.828,691828,WeSU @31A190,7031,0E0007008203,14,7,898
,2017-05-09 17:09:27.926,691926,WeSU @31A190,7032,F9FFFFFF4603,-7,-1,838
,2017-05-09 17:09:28.039,692039,WeSU @31A190,7033,F9FF0000E402,-7,0,740
,2017-05-09 17:09:28.137,692137,WeSU @31A190,7034,00000200BC02,0,2,700
,2017-05-09 17:09:28.234,692234,WeSU @31A190,7035,0400F9FFB802,4,-7,696
,2017-05-09 17:09:28.332,692332,WeSU @31A190,7036,01000900F502,1,9,757
,2017-05-09 17:09:28.429,692429,WeSU @31A190,7037,240012001603,36,18,790
,2017-05-09 17:09:28.527,692527,WeSU @31A190,7038,14001A009D03,20,26,925
,2017-05-09 17:09:28.624,692624,WeSU @31A190,7039,F6FF2D004004,-10,45,1088
,2017-05-09 17:09:28.738,692738,WeSU @31A190,7040,F8FF19000E04,-8,25,1038
,2017-05-09 17:09:28.836,692836,WeSU @31A190,7041,F4FF34006404,-12,52,1124
,2017-05-09 17:09:28.933,692933,WeSU @31A190,7042,E7FF3400AB04,-25,52,1195
,2017-05-09 17:09:29.031,693031,WeSU @31A190,7043,E7FF3600C504,-25,54,1221
,2017-05-09 17:09:29.128,693128,WeSU @31A190,7044,EFFF2800B104,-17,40,1201
,2017-05-09 17:09:29.225,693225,WeSU @31A190,7045,E8FF1800CF04,-24,24,1231
,2017-05-09 17:09:29.323,693323,WeSU @31A190,7046,E7FF10000405,-25,16,1284
,2017-05-09 17:09:29.436,693436,WeSU @31A190,7047,DEFF0F000505,-34,15,1285
,2017-05-09 17:09:29.534,693534,WeSU @31A190,7048,DFFFFFFFCD04,-33,-1,1229
,2017-05-09 17:09:29.632,693632,WeSU @31A190,7049,DDFFFFFF9E04,-35,-1,1182
,2017-05-09 17:09:29.729,693729,WeSU @31A190,7050,D6FFFBFF5004,-42,-5,1104
,2017-05-09 17:09:29.827,693827,WeSU @31A190,7051,E0FFF9FF1C04,-32,-7,1052
,2017-05-09 17:09:29.925,693925,WeSU @31A190,7052,E6FFF6FFD903,-26,-10,985
,2017-05-09 17:09:30.038,694038,WeSU @31A190,7053,D9FFF7FFAF03,-39,-9,943
,2017-05-09 17:09:30.136,694136,WeSU @31A190,7054,DBFFF9FFB603,-37,-7,950
,2017-05-09 17:09:30.233,694233,WeSU @31A190,7055,EBFFF5FF9903,-21,-11,921
,2017-05-09 17:09:30.331,694331,WeSU @31A190,7056,D8FFFDFFC303,-40,-3,963
,2017-05-09 17:09:30.428,694428,WeSU @31A190,7057,E0FFFFFFDF03,-32,-1,991
,2017-05-09 17:09:30.525,694525,WeSU @31A190,7058,E0FFFDFFBE03,-32,-3,958
,2017-05-09 17:09:30.623,694623,WeSU @31A190,7059,DDFFF6FFB303,-35,-10,947
,2017-05-09 17:09:30.737,694737,WeSU @31A190,7060,DDFF0700A003,-35,7,928
,2017-05-09 17:09:30.834,694834,WeSU @31A190,7061,D9FFF6FF9B03,-39,-10,923
,2017-05-09 17:09:30.932,694932,WeSU @31A190,7062,F2FFF0FF3803,-14,-16,824
,2017-05-09 17:09:31.030,695030,WeSU @31A190,7063,E1FFE7FF3903,-31,-25,825
,2017-05-09 17:09:31.127,695127,WeSU @31A190,7064,F1FFE8FF8803,-15,-24,904
,2017-05-09 17:09:31.224,695224,WeSU @31A190,7065,E9FFEBFF5703,-23,-21,855
,2017-05-09 17:09:31.322,695322,WeSU @31A190,7066,FCFFE1FFE602,-4,-31,742
,2017-05-09 17:09:31.435,695435,WeSU @31A190,7067,FCFFE5FFBA02,-4,-27,698
,2017-05-09 17:09:31.533,695533,WeSU @31A190,7068,0700E2FF8802,7,-30,648
,2017-05-09 17:09:31.631,695631,WeSU @31A190,7069,FEFFE7FF6C02,-2,-25,620
,2017-05-09 17:09:31.728,695728,WeSU @31A190,7070,F7FFE8FF6102,-9,-24,609
,2017-05-09 17:09:31.826,695826,WeSU @31A190,7071,CFFFEFFF7102,-49,-17,625
,2017-05-09 17:09:31.923,695923,WeSU @31A190,7072,E1FFFAFF8502,-31,-6,645
,2017-05-09 17:09:32.037,696037,WeSU @31A190,7073,D9FF1600E302,-39,22,739
,2017-05-09 17:09:32.134,696134,WeSU @31A190,7074,FCFF1900EF02,-4,25,751
,2017-05-09 17:09:32.232,696232,WeSU @31A190,7075,0E0028003C03,14,40,828
,2017-05-09 17:09:32.329,696329,WeSU @31A190,7076,070023009003,7,35,912
,2017-05-09 17:09:32.427,696427,WeSU @31A190,7077,07001D00BA03,7,29,954
,2017-05-09 17:09:32.525,696525,WeSU @31A190,7078,F9FF0600AD03,-7,6,941
,2017-05-09 17:09:32.622,696622,WeSU @31A190,7079,F6FF0200AB03,-10,2,939
,2017-05-09 17:09:32.736,696736,WeSU @31A190,7080,F8FF0500B603,-8,5,950
,2017-05-09 17:09:32.833,696833,WeSU @31A190,7081,EEFF0100C203,-18,1,962
,2017-05-09 17:09:32.930,696930,WeSU @31A190,7082,F0FFFFFFC603,-16,-1,966
,2017-05-09 17:09:33.028,697028,WeSU @31A190,7083,F6FF0200B503,-10,2,949
,2017-05-09 17:09:33.126,697126,WeSU @31A190,7084,E4FF0700A403,-28,7,932
,2017-05-09 17:09:33.223,697223,WeSU @31A190,7085,DBFF1600E203,-37,22,994
,2017-05-09 17:09:33.337,697337,WeSU @31A190,7086,D5FF28000D04,-43,40,1037
,2017-05-09 17:09:33.434,697434,WeSU @31A190,7087,E0FF25002B04,-32,37,1067
,2017-05-09 17:09:33.532,697532,WeSU @31A190,7088,CBFF33005C04,-53,51,1116
,2017-05-09 17:09:33.629,697629,WeSU @31A190,7089,D0FF27000704,-48,39,1031
,2017-05-09 17:09:33.727,697727,WeSU @31A190,7090,E8FF16000604,-24,22,1030
,2017-05-09 17:09:33.824,697824,WeSU @31A190,7091,CAFF23007204,-54,35,1138
,2017-05-09 17:09:33.922,697922,WeSU @31A190,7092,DAFF1B00AF04,-38,27,1199
,2017-05-09 17:09:34.036,698036,WeSU @31A190,7093,BEFF1300E604,-66,19,1254
,2017-05-09 17:09:34.166,698166,WeSU @31A190,7094,DBFF1900E904,-37,25,1257
,2017-05-09 17:09:34.247,698247,WeSU @31A190,7095,CBFF0C007704,-53,12,1143
,2017-05-09 17:09:34.345,698345,WeSU @31A190,7096,D9FF05004E04,-39,5,1102
,2017-05-09 17:09:34.458,698458,WeSU @31A190,7097,B6FF1A00B104,-74,26,1201
,2017-05-09 17:09:34.555,698555,WeSU @31A190,7098,C9FF2300BB04,-55,35,1211
,2017-05-09 17:09:34.653,698653,WeSU @31A190,7099,D6FF10008604,-42,16,1158
,2017-05-09 17:09:34.751,698751,WeSU @31A190,7100,C9FF24007204,-55,36,1138
,2017-05-09 17:09:34.848,698848,WeSU @31A190,7101,C3FF20007104,-61,32,1137
,2017-05-09 17:09:34.946,698946,WeSU @31A190,7102,BEFF16003E04,-66,22,1086
,2017-05-09 17:09:35.059,699059,WeSU @31A190,7103,CDFF1A006204,-51,26,1122
,2017-05-09 17:09:35.157,699157,WeSU @31A190,7104,C0FF1A003A04,-64,26,1082
,2017-05-09 17:09:35.254,699254,WeSU @31A190,7105,D3FF12005704,-45,18,1111
,2017-05-09 17:09:35.352,699352,WeSU @31A190,7106,BCFF12004204,-68,18,1090
,2017-05-09 17:09:35.449,699449,WeSU @31A190,7107,D9FF05005404,-39,5,1108
,2017-05-09 17:09:35.547,699547,WeSU @31A190,7108,C5FF0D004504,-59,13,1093
,2017-05-09 17:09:35.645,699645,WeSU @31A190,7109,DBFF03002604,-37,3,1062
,2017-05-09 17:09:35.758,699758,WeSU @31A190,7110,D6FFFEFF1D04,-42,-2,1053
,2017-05-09 17:09:35.856,699856,WeSU @31A190,7111,E0FFFAFFC903,-32,-6,969
,2017-05-09 17:09:35.953,699953,WeSU @31A190,7112,E3FFF1FFCA03,-29,-15,970
,2017-05-09 17:09:36.050,700050,WeSU @31A190,7113,CDFFF9FFDE03,-51,-7,990
,2017-05-09 17:09:36.148,700148,WeSU @31A190,7114,DDFFF8FFCD03,-35,-8,973
,2017-05-09 17:09:36.247,700247,WeSU @31A190,7115,C0FF0500C903,-64,5,969
,2017-05-09 17:09:36.359,700359,WeSU @31A190,7116,C2FF0D00F803,-62,13,1016
,2017-05-09 17:09:36.457,700457,WeSU @31A190,7117,D4FF0A00BF03,-44,10,959
,2017-05-09 17:09:36.555,700555,WeSU @31A190,7118,C8FF1600E003,-56,22,992
,2017-05-09 17:09:36.652,700652,WeSU @31A190,7119,E0FF1A00F603,-32,26,1014
,2017-05-09 17:09:36.749,700749,WeSU @31A190,7120,CDFF1800F703,-51,24,1015
,2017-05-09 17:09:36.847,700847,WeSU @31A190,7121,DAFF1D002904,-38,29,1065
,2017-05-09 17:09:36.945,700945,WeSU @31A190,7122,DEFF1F002104,-34,31,1057
,2017-05-09 17:09:37.058,701058,WeSU @31A190,7123,F2FF1E00F603,-14,30,1014
,2017-05-09 17:09:37.156,701156,WeSU @31A190,7124,120000003803,18,0,824
,2017-05-09 17:09:37.253,701253,WeSU @31A190,7125,FBFFF5FFCF02,-5,-11,719
,2017-05-09 17:09:37.351,701351,WeSU @31A190,7126,E3FFF7FFD602,-29,-9,726
,2017-05-09 17:09:37.448,701448,WeSU @31A190,7127,DAFF08002703,-38,8,807
,2017-05-09 17:09:37.546,701546,WeSU @31A190,7128,E6FF11005103,-26,17,849
,2017-05-09 17:09:37.659,701659,WeSU @31A190,7129,ECFF3100AB03,-20,49,939
,2017-05-09 17:09:37.757,701757,WeSU @31A190,7130,DEFF3B00A903,-34,59,937
,2017-05-09 17:09:37.854,701854,WeSU @31A190,7131,D8FF4100A803,-40,65,936
,2017-05-09 17:09:37.952,701952,WeSU @31A190,7132,DDFF4500C503,-35,69,965
,2017-05-09 17:09:38.050,702050,WeSU @31A190,7133,D2FF3F00C903,-46,63,969
,2017-05-09 17:09:38.147,702147,WeSU @31A190,7134,DBFF3B00CD03,-37,59,973
,2017-05-09 17:09:38.245,702245,WeSU @31A190,7135,D3FF3A00DF03,-45,58,991
,2017-05-09 17:09:38.358,702358,WeSU @31A190,7136,E2FF35002E04,-30,53,1070
,2017-05-09 17:09:38.456,702456,WeSU @31A190,7137,DBFF36000104,-37,54,1025
,2017-05-09 17:09:38.553,702553,WeSU @31A190,7138,CEFF2900E403,-50,41,996
,2017-05-09 17:09:38.651,702651,WeSU @31A190,7139,E1FF3500CE03,-31,53,974
,2017-05-09 17:09:38.748,702748,WeSU @31A190,7140,DBFF38000804,-37,56,1032
,2017-05-09 17:09:38.846,702846,WeSU @31A190,7141,E2FF3300EE03,-30,51,1006
,2017-05-09 17:09:38.959,702959,WeSU @31A190,7142,D8FF2D00B503,-40,45,949
,2017-05-09 17:09:39.057,703057,WeSU @31A190,7143,DBFF3200CC03,-37,50,972
,2017-05-09 17:09:39.154,703154,WeSU @31A190,7144,DFFF2F000604,-33,47,1030
,2017-05-09 17:09:39.252,703252,WeSU @31A190,7145,CDFF25003A04,-51,37,1082
,2017-05-09 17:09:39.349,703349,WeSU @31A190,7146,D5FF2D002E04,-43,45,1070
,2017-05-09 17:09:39.447,703447,WeSU @31A190,7147,B2FF3200B904,-78,50,1209
,2017-05-09 17:09:39.545,703545,WeSU @31A190,7148,CBFF1900C604,-53,25,1222
,2017-05-09 17:09:39.658,703658,WeSU @31A190,7149,B9FF2000F004,-71,32,1264
,2017-05-09 17:09:39.756,703756,WeSU @31A190,7150,C8FF1900DA04,-56,25,1242
,2017-05-09 17:09:39.853,703853,WeSU @31A190,7151,CCFF0F00D204,-52,15,1234
,2017-05-09 17:09:39.950,703950,WeSU @31A190,7152,CCFF19000105,-52,25,1281
,2017-05-09 17:09:40.048,704048,WeSU @31A190,7153,CDFF16000005,-51,22,1280
,2017-05-09 17:09:40.146,704146,WeSU @31A190,7154,C6FF11003405,-58,17,1332
,2017-05-09 17:09:40.260,704260,WeSU @31A190,7155,D3FF15004F04,-45,21,1103
,2017-05-09 17:09:40.357,704357,WeSU @31A190,7156,D5FFFCFF4D03,-43,-4,845
,2017-05-09 17:09:40.454,704454,WeSU @31A190,7157,EDFF01003503,-19,1,821
,2017-05-09 17:09:40.552,704552,WeSU @31A190,7158,D4FF13001703,-44,19,791
,2017-05-09 17:09:40.649,704649,WeSU @31A190,7159,F2FF0500E602,-14,5,742
,2017-05-09 17:09:40.747,704747,WeSU @31A190,7160,EFFF1D00EC02,-17,29,748
,2017-05-09 17:09:40.845,704845,WeSU @31A190,7161,DEFF2E005903,-34,46,857
,2017-05-09 17:09:40.958,704958,WeSU @31A190,7162,DBFF40007103,-37,64,881
,2017-05-09 17:09:41.056,705056,WeSU @31A190,7163,D9FF47005C03,-39,71,860
,2017-05-09 17:09:41.153,705153,WeSU @31A190,7164,D9FF4D004303,-39,77,835
,2017-05-09 17:09:41.251,705251,WeSU @31A190,7165,F3FF3D00F702,-13,61,759
,2017-05-09 17:09:41.348,705348,WeSU @31A190,7166,D9FF45002C03,-39,69,812
,2017-05-09 17:09:41.446,705446,WeSU @31A190,7167,ECFF47004003,-20,71,832
,2017-05-09 17:09:41.559,705559,WeSU @31A190,7168,E4FF3B004103,-28,59,833
,2017-05-09 17:09:41.657,705657,WeSU @31A190,7169,00003B008003,0,59,896
,2017-05-09 17:09:41.754,705754,WeSU @31A190,7170,EAFF4600D603,-22,70,982
,2017-05-09 17:09:41.852,705852,WeSU @31A190,7171,EAFF45001204,-22,69,1042
,2017-05-09 17:09:41.949,705949,WeSU @31A190,7172,F1FF48001304,-15,72,1043
,2017-05-09 17:09:42.047,706047,WeSU @31A190,7173,EDFF41003B04,-19,65,1083
,2017-05-09 17:09:42.145,706145,WeSU @31A190,7174,FFFF45002F04,-1,69,1071
,2017-05-09 17:09:42.258,706258,WeSU @31A190,7175,000041003C04,0,65,1084
,2017-05-09 17:09:42.356,706356,WeSU @31A190,7176,03004300EA03,3,67,1002
,2017-05-09 17:09:42.453,706453,WeSU @31A190,7177,F6FF3700DE03,-10,55,990
,2017-05-09 17:09:42.551,706551,WeSU @31A190,7178,FBFF3F00FF03,-5,63,1023
,2017-05-09 17:09:42.648,706648,WeSU @31A190,7179,F5FF3900E503,-11,57,997
,2017-05-09 17:09:42.746,706746,WeSU @31A190,7180,EEFF3A00EB03,-18,58,1003
,2017-05-09 17:09:42.859,706859,WeSU @31A190,7181,D4FF3C001204,-44,60,1042
,2017-05-09 17:09:42.957,706957,WeSU @31A190,7182,E1FF33001404,-31,51,1044
,2017-05-09 17:09:43.054,707054,WeSU @31A190,7183,D2FF3B005E04,-46,59,1118
,2017-05-09 17:09:43.152,707152,WeSU @31A190,7184,E2FF4100CE04,-30,65,1230
,2017-05-09 17:09:43.249,707249,WeSU @31A190,7185,E7FF3300D504,-25,51,1237
,2017-05-09 17:09:43.493,707493,WeSU @31A190,7186,EBFF2B009F05,-21,43,1439
,2017-05-09 17:09:43.558,707558,WeSU @31A190,7187,050023005F05,5,35,1375
,2017-05-09 17:09:43.672,707672,WeSU @31A190,7188,01000C008004,1,12,1152
,2017-05-09 17:09:43.769,707769,WeSU @31A190,7189,FBFF10004D04,-5,16,1101
,2017-05-09 17:09:43.867,707867,WeSU @31A190,7190,B4FF0D00CF04,-76,13,1231
,2017-05-09 17:09:43.965,707965,WeSU @31A190,7191,E4FF1F002305,-28,31,1315
,2017-05-09 17:09:44.062,708062,WeSU @31A190,7192,EAFF19001104,-22,25,1041
,2017-05-09 17:09:44.176,708176,WeSU @31A190,7193,EDFFFDFF9D03,-19,-3,925
,2017-05-09 17:09:44.289,708289,WeSU @31A190,7194,F2FF15006D04,-14,21,1133
,2017-05-09 17:09:44.387,708387,WeSU @31A190,7195,E6FF00003505,-26,0,1333
,2017-05-09 17:09:44.485,708485,WeSU @31A190,7196,F0FFFCFF3D05,-16,-4,1341
,2017-05-09 17:09:44.582,708582,WeSU @31A190,7197,F2FFD4FF4706,-14,-44,1607
,2017-05-09 17:09:44.680,708680,WeSU @31A190,7198,CDFFF9FF9906,-51,-7,1689
,2017-05-09 17:09:44.793,708793,WeSU @31A190,7199,D2FF06000606,-46,6,1542
,2017-05-09 17:09:44.891,708891,WeSU @31A190,7200,EEFFF9FF2105,-18,-7,1313
,2017-05-09 17:09:44.988,708988,WeSU @31A190,7201,E2FF06001405,-30,6,1300
,2017-05-09 17:09:45.086,709086,WeSU @31A190,7202,0A0002000105,10,2,1281
,2017-05-09 17:09:45.183,709183,WeSU @31A190,7203,100002006C04,16,2,1132
,2017-05-09 17:09:45.281,709281,WeSU @31A190,7204,E8FFF1FFD203,-24,-15,978
,2017-05-09 17:09:45.394,709394,WeSU @31A190,7205,D0FFDEFFD403,-48,-34,980
,2017-05-09 17:09:45.492,709492,WeSU @31A190,7206,1000F1FF1B04,16,-15,1051
,2017-05-09 17:09:45.588,709588,WeSU @31A190,7207,BFFFF9FFF203,-65,-7,1010
,2017-05-09 17:09:45.687,709687,WeSU @31A190,7208,0800E9FF5603,8,-23,854
,2017-05-09 17:09:45.785,709785,WeSU @31A190,7209,EBFF00007703,-21,0,887
,2017-05-09 17:09:45.882,709882,WeSU @31A190,7210,0C000A002C03,12,10,812
,2017-05-09 17:09:45.980,709980,WeSU @31A190,7211,DFFF02002303,-33,2,803
,2017-05-09 17:09:46.093,710093,WeSU @31A190,7212,1800FFFF6A03,24,-1,874
,2017-05-09 17:09:46.189,710189,WeSU @31A190,7213,09000000AC03,9,0,940
,2017-05-09 17:09:46.287,710287,WeSU @31A190,7214,1600F6FFA903,22,-10,937
,2017-05-09 17:09:46.385,710385,WeSU @31A190,7215,F8FFF4FFED03,-8,-12,1005
,2017-05-09 17:09:46.482,710482,WeSU @31A190,7216,F6FFD5FF1404,-10,-43,1044
,2017-05-09 17:09:46.580,710580,WeSU @31A190,7217,F9FFD3FFED03,-7,-45,1005
,2017-05-09 17:09:46.693,710693,WeSU @31A190,7218,E0FFE3FFA903,-32,-29,937
,2017-05-09 17:09:46.791,710791,WeSU @31A190,7219,D2FF7A000604,-46,122,1030
,2017-05-09 17:09:46.888,710888,WeSU @31A190,7220,F0FF7900AA03,-16,121,938
,2017-05-09 17:09:46.986,710986,WeSU @31A190,7221,F4FFB000BA02,-12,176,698
,2017-05-09 17:09:47.083,711083,WeSU @31A190,7222,D1FF78002302,-47,120,547
,2017-05-09 17:09:47.182,711182,WeSU @31A190,7223,EFFF3D00A501,-17,61,421
,2017-05-09 17:09:47.280,711280,WeSU @31A190,7224,E8FF50000802,-24,80,520
,2017-05-09 17:09:47.393,711393,WeSU @31A190,7225,EDFF75005203,-19,117,850
,2017-05-09 17:09:47.491,711491,WeSU @31A190,7226,D4FFBA000F05,-44,186,1295
,2017-05-09 17:09:47.587,711587,WeSU @31A190,7227,E7FFB1004B06,-25,177,1611
,2017-05-09 17:09:47.686,711686,WeSU @31A190,7228,CAFFC100FB06,-54,193,1787
,2017-05-09 17:09:47.783,711783,WeSU @31A190,7229,BEFFBF000D07,-66,191,1805
,2017-05-09 17:09:47.881,711881,WeSU @31A190,7230,BEFFB500DD05,-66,181,1501
,2017-05-09 17:09:47.994,711994,WeSU @31A190,7231,E5FF99008204,-27,153,1154
,2017-05-09 17:09:48.092,712092,WeSU @31A190,7232,E3FF9B000804,-29,155,1032
,2017-05-09 17:09:48.190,712190,WeSU @31A190,7233,CAFFA7000804,-54,167,1032
,2017-05-09 17:09:48.287,712287,WeSU @31A190,7234,EBFF9500A903,-21,149,937
,2017-05-09 17:09:48.384,712384,WeSU @31A190,7235,FDFF8F00DC02,-3,143,732
,2017-05-09 17:09:48.482,712482,WeSU @31A190,7236,33008800C002,51,136,704
,2017-05-09 17:09:48.580,712580,WeSU @31A190,7237,000088004303,0,136,835
,2017-05-09 17:09:48.693,712693,WeSU @31A190,7238,E1FF81004203,-31,129,834
,2017-05-09 17:09:48.791,712791,WeSU @31A190,7239,E1FF7D007C03,-31,125,892
,2017-05-09 17:09:48.888,712888,WeSU @31A190,7240,CEFF8D00DF03,-50,141,991
,2017-05-09 17:09:48.986,712986,WeSU @31A190,7241,D4FF8800D103,-44,136,977
,2017-05-09 17:09:49.083,713083,WeSU @31A190,7242,ABFF9D00F303,-85,157,1011
,2017-05-09 17:09:49.181,713181,WeSU @31A190,7243,E7FF8A008403,-25,138,900
,2017-05-09 17:09:49.295,713295,WeSU @31A190,7244,D7FF83003C03,-41,131,828
,2017-05-09 17:09:49.392,713392,WeSU @31A190,7245,04007B001003,4,123,784
,2017-05-09 17:09:49.489,713489,WeSU @31A190,7246,DBFF81007403,-37,129,884
,2017-05-09 17:09:49.586,713586,WeSU @31A190,7247,D5FF84002604,-43,132,1062
,2017-05-09 17:09:49.684,713684,WeSU @31A190,7248,DDFF88005D04,-35,136,1117
,2017-05-09 17:09:49.782,713782,WeSU @31A190,7249,D2FF9600C404,-46,150,1220
,2017-05-09 17:09:49.880,713880,WeSU @31A190,7250,B8FF9E00B204,-72,158,1202
,2017-05-09 17:09:49.993,713993,WeSU @31A190,7251,AFFF7A000F04,-81,122,1039
,2017-05-09 17:09:50.091,714091,WeSU @31A190,7252,BFFF7E00EE03,-65,126,1006
,2017-05-09 17:09:50.188,714188,WeSU @31A190,7253,DBFF7900FF03,-37,121,1023
,2017-05-09 17:09:50.285,714285,WeSU @31A190,7254,CAFF7D003E04,-54,125,1086
,2017-05-09 17:09:50.383,714383,WeSU @31A190,7255,D1FF83003F04,-47,131,1087
,2017-05-09 17:09:50.481,714481,WeSU @31A190,7256,D5FF7F002104,-43,127,1057
,2017-05-09 17:09:50.595,714595,WeSU @31A190,7257,B9FF8C003D04,-71,140,1085
,2017-05-09 17:09:50.692,714692,WeSU @31A190,7258,C1FF89000504,-63,137,1029
,2017-05-09 17:09:50.790,714790,WeSU @31A190,7259,BAFF8F00D603,-70,143,982
,2017-05-09 17:09:50.887,714887,WeSU @31A190,7260,D4FF7D007103,-44,125,881
,2017-05-09 17:09:50.985,714985,WeSU @31A190,7261,F4FF72001E03,-12,114,798
,2017-05-09 17:09:51.082,715082,WeSU @31A190,7262,EDFF7C000B03,-19,124,779
,2017-05-09 17:09:51.179,715179,WeSU @31A190,7263,05007000C002,5,112,704
,2017-05-09 17:09:51.293,715293,WeSU @31A190,7264,FFFF7B000E03,-1,123,782
,2017-05-09 17:09:51.391,715391,WeSU @31A190,7265,03007700E702,3,119,743
,2017-05-09 17:09:51.488,715488,WeSU @31A190,7266,EAFF6600C402,-22,102,708
,2017-05-09 17:09:51.586,715586,WeSU @31A190,7267,FEFF79001C03,-2,121,796
,2017-05-09 17:09:51.683,715683,WeSU @31A190,7268,F9FF7C00D003,-7,124,976
,2017-05-09 17:09:51.781,715781,WeSU @31A190,7269,EDFF87003804,-19,135,1080
,2017-05-09 17:09:51.894,715894,WeSU @31A190,7270,D9FF90007604,-39,144,1142
,2017-05-09 17:09:51.992,715992,WeSU @31A190,7271,00006700FB03,0,103,1019
,2017-05-09 17:09:52.090,716090,WeSU @31A190,7272,EBFF7700B703,-21,119,951
,2017-05-09 17:09:52.187,716187,WeSU @31A190,7273,F6FF7F008503,-10,127,901
,2017-05-09 17:09:52.285,716285,WeSU @31A190,7274,F4FF72002D03,-12,114,813
,2017-05-09 17:09:52.382,716382,WeSU @31A190,7275,E0FF6F004603,-32,111,838
,2017-05-09 17:09:52.480,716480,WeSU @31A190,7276,F6FF7300B703,-10,115,951
,2017-05-09 17:09:52.594,716594,WeSU @31A190,7277,B8FF8000E403,-72,128,996
,2017-05-09 17:09:52.691,716691,WeSU @31A190,7278,E6FF69000D04,-26,105,1037
,2017-05-09 17:09:52.789,716789,WeSU @31A190,7279,B9FF6F006704,-71,111,1127
,2017-05-09 17:09:52.886,716886,WeSU @31A190,7280,E7FF72006904,-25,114,1129
,2017-05-09 17:09:52.983,716983,WeSU @31A190,7281,D5FF7B00FC03,-43,123,1020
,2017-05-09 17:09:53.081,717081,WeSU @31A190,7282,E6FF6500D303,-26,101,979
,2017-05-09 17:09:53.195,717195,WeSU @31A190,7283,EDFF6A00C803,-19,106,968
,2017-05-09 17:09:53.292,717292,WeSU @31A190,7284,DFFF6F00AD03,-33,111,941
,2017-05-09 17:09:53.390,717390,WeSU @31A190,7285,E9FF69008103,-23,105,897
,2017-05-09 17:09:53.487,717487,WeSU @31A190,7286,DAFF59006003,-38,89,864
,2017-05-09 17:09:53.584,717584,WeSU @31A190,7287,EDFF67001D04,-19,103,1053
,2017-05-09 17:09:53.681,717681,WeSU @31A190,7288,CBFF6900A704,-53,105,1191
,2017-05-09 17:09:53.779,717779,WeSU @31A190,7289,DAFF5500FD03,-38,85,1021
,2017-05-09 17:09:53.892,717892,WeSU @31A190,7290,C1FF7000B403,-63,112,948
,2017-05-09 17:09:53.990,717990,WeSU @31A190,7291,D7FF6C005303,-41,108,851
,2017-05-09 17:09:54.088,718088,WeSU @31A190,7292,DBFF64000B03,-37,100,779
,2017-05-09 17:09:54.185,718185,WeSU @31A190,7293,F4FF68001D03,-12,104,797
,2017-05-09 17:09:54.314,718314,WeSU @31A190,7294,ECFF62002603,-20,98,806
,2017-05-09 17:09:54.412,718412,WeSU @31A190,7295,E7FF74004603,-25,116,838
,2017-05-09 17:09:54.509,718509,WeSU @31A190,7296,ECFF6D00AB03,-20,109,939
,2017-05-09 17:09:54.607,718607,WeSU @31A190,7297,DCFF7200C203,-36,114,962
,2017-05-09 17:09:54.704,718704,WeSU @31A190,7298,E6FF7D00B103,-26,125,945
,2017-05-09 17:09:54.802,718802,WeSU @31A190,7299,FEFF7C007403,-2,124,884
,2017-05-09 17:09:54.900,718900,WeSU @31A190,7300,E9FF73003103,-23,115,817
,2017-05-09 17:09:55.014,719014,WeSU @31A190,7301,0F005E007A03,15,94,890
,2017-05-09 17:09:55.111,719111,WeSU @31A190,7302,F2FF61003304,-14,97,1075
,2017-05-09 17:09:55.208,719208,WeSU @31A190,7303,21006E007304,33,110,1139
,2017-05-09 17:09:55.306,719306,WeSU @31A190,7304,12006F00EC03,18,111,1004
,2017-05-09 17:09:55.404,719404,WeSU @31A190,7305,0B008200A103,11,130,929
,2017-05-09 17:09:55.501,719501,WeSU @31A190,7306,0C0081000D03,12,129,781
,2017-05-09 17:09:55.614,719614,WeSU @31A190,7307,000071002502,0,113,549
,2017-05-09 17:09:55.712,719712,WeSU @31A190,7308,FEFF5C00DB01,-2,92,475
,2017-05-09 17:09:55.809,719809,WeSU @31A190,7309,DDFF61007402,-35,97,628
,2017-05-09 17:09:55.907,719907,WeSU @31A190,7310,E9FF6F001E03,-23,111,798
,2017-05-09 17:09:56.004,720004,WeSU @31A190,7311,F0FF5C00BC03,-16,92,956
,2017-05-09 17:09:56.102,720102,WeSU @31A190,7312,EFFF69003804,-17,105,1080
,2017-05-09 17:09:56.200,720200,WeSU @31A190,7313,E0FF6E008104,-32,110,1153
,2017-05-09 17:09:56.313,720313,WeSU @31A190,7314,F6FF63009604,-10,99,1174
,2017-05-09 17:09:56.411,720411,WeSU @31A190,7315,DDFF6700C204,-35,103,1218
,2017-05-09 17:09:56.508,720508,WeSU @31A190,7316,E5FF6400BE04,-27,100,1214
,2017-05-09 17:09:56.605,720605,WeSU @31A190,7317,DEFF6600C804,-34,102,1224
,2017-05-09 17:09:56.704,720704,WeSU @31A190,7318,E5FF6400BE04,-27,100,1214
