RealTime,HostTimestamp (ms),Head Turning
2017-05-09 17:05:55.733,479733,0
2017-05-09 17:05:55.830,479830,0
2017-05-09 17:05:55.960,479960,0
2017-05-09 17:05:56.058,480058,0
2017-05-09 17:05:56.172,480172,0
2017-05-09 17:05:56.253,480253,0
2017-05-09 17:05:56.366,480366,0
2017-05-09 17:05:56.465,480465,0
2017-05-09 17:05:56.562,480562,0
2017-05-09 17:05:56.659,480659,0
2017-05-09 17:05:56.773,480773,0
2017-05-09 17:05:56.854,480854,0
2017-05-09 17:05:56.968,480968,0
2017-05-09 17:05:57.065,481065,0
2017-05-09 17:05:57.163,481163,0
2017-05-09 17:05:57.293,481293,0
2017-05-09 17:05:57.374,481374,0
2017-05-09 17:05:57.455,481455,0
2017-05-09 17:05:57.569,481569,0
2017-05-09 17:05:57.651,481651,0
2017-05-09 17:05:57.765,481765,0
2017-05-09 17:05:57.862,481862,0
2017-05-09 17:05:57.959,481959,0
2017-05-09 17:05:58.056,482056,0
2017-05-09 17:05:58.154,482154,0
2017-05-09 17:05:58.252,482252,0
2017-05-09 17:05:58.365,482365,0
2017-05-09 17:05:58.463,482463,0
2017-05-09 17:05:58.560,482560,0
2017-05-09 17:05:58.658,482658,0
2017-05-09 17:05:58.755,482755,0
2017-05-09 17:05:58.853,482853,0
2017-05-09 17:05:58.951,482951,0
2017-05-09 17:05:59.064,483064,0
2017-05-09 17:05:59.178,483178,0
2017-05-09 17:05:59.259,483259,0
2017-05-09 17:05:59.357,483357,0
2017-05-09 17:05:59.454,483454,0
2017-05-09 17:05:59.552,483552,0
2017-05-09 17:05:59.667,483667,0
2017-05-09 17:05:59.778,483778,0
2017-05-09 17:05:59.860,483860,0
2017-05-09 17:05:59.958,483958,0
2017-05-09 17:06:00.055,484055,0
2017-05-09 17:06:00.169,484169,0
2017-05-09 17:06:00.250,484250,0
2017-05-09 17:06:00.380,484380,0
2017-05-09 17:06:00.462,484462,0
2017-05-09 17:06:00.559,484559,0
2017-05-09 17:06:00.657,484657,0
2017-05-09 17:06:00.754,484754,0
2017-05-09 17:06:00.852,484852,0
2017-05-09 17:06:00.982,484982,0
2017-05-09 17:06:01.063,485063,0
2017-05-09 17:06:01.160,485160,0
2017-05-09 17:06:01.258,485258,0
2017-05-09 17:06:01.355,485355,0
2017-05-09 17:06:01.453,485453,0
2017-05-09 17:06:01.550,485550,0
2017-05-09 17:06:01.664,485664,0
2017-05-09 17:06:01.762,485762,0
2017-05-09 17:06:01.859,485859,0
2017-05-09 17:06:01.957,485957,0
2017-05-09 17:06:02.054,486054,0
2017-05-09 17:06:02.151,486151,0
2017-05-09 17:06:02.265,486265,0
2017-05-09 17:06:02.363,486363,0
2017-05-09 17:06:02.460,486460,0
2017-05-09 17:06:02.558,486558,0
2017-05-09 17:06:02.657,486657,0
2017-05-09 17:06:02.754,486754,0
2017-05-09 17:06:02.850,486850,0
2017-05-09 17:06:02.964,486964,0
2017-05-09 17:06:03.062,487062,0
2017-05-09 17:06:03.158,487158,0
2017-05-09 17:06:03.256,487256,0
2017-05-09 17:06:03.354,487354,0
2017-05-09 17:06:03.451,487451,0
2017-05-09 17:06:03.566,487566,0
2017-05-09 17:06:03.663,487663,0
2017-05-09 17:06:03.761,487761,0
2017-05-09 17:06:03.858,487858,0
2017-05-09 17:06:03.955,487955,0
2017-05-09 17:06:04.053,488053,0
2017-05-09 17:06:04.150,488150,0
2017-05-09 17:06:04.264,488264,0
2017-05-09 17:06:04.362,488362,0
2017-05-09 17:06:04.459,488459,0
2017-05-09 17:06:04.557,488557,0
2017-05-09 17:06:04.654,488654,0
2017-05-09 17:06:04.752,488752,0
2017-05-09 17:06:04.866,488866,0
2017-05-09 17:06:04.963,488963,0
2017-05-09 17:06:05.060,489060,0
2017-05-09 17:06:05.158,489158,0
2017-05-09 17:06:05.255,489255,0
2017-05-09 17:06:05.499,489499,0
2017-05-09 17:06:05.564,489564,0
2017-05-09 17:06:05.678,489678,0
2017-05-09 17:06:05.776,489776,0
2017-05-09 17:06:05.872,489872,0
2017-05-09 17:06:05.971,489971,0
2017-05-09 17:06:06.101,490101,0
2017-05-09 17:06:06.198,490198,0
2017-05-09 17:06:06.296,490296,0
2017-05-09 17:06:06.393,490393,0
2017-05-09 17:06:06.491,490491,0
2017-05-09 17:06:06.587,490587,0
2017-05-09 17:06:06.686,490686,0
2017-05-09 17:06:06.799,490799,0
2017-05-09 17:06:06.913,490913,0
2017-05-09 17:06:06.994,490994,0
2017-05-09 17:06:07.124,491124,0
2017-05-09 17:06:07.190,491190,0
2017-05-09 17:06:07.287,491287,0
2017-05-09 17:06:07.385,491385,0
2017-05-09 17:06:07.498,491498,0
2017-05-09 17:06:07.596,491596,0
2017-05-09 17:06:07.693,491693,0
2017-05-09 17:06:07.791,491791,0
2017-05-09 17:06:07.888,491888,0
2017-05-09 17:06:07.986,491986,0
2017-05-09 17:06:08.099,492099,0
2017-05-09 17:06:08.197,492197,0
2017-05-09 17:06:08.294,492294,0
2017-05-09 17:06:08.392,492392,0
2017-05-09 17:06:08.490,492490,0
2017-05-09 17:06:08.587,492587,0
2017-05-09 17:06:08.685,492685,0
2017-05-09 17:06:08.799,492799,0
2017-05-09 17:06:08.896,492896,0
2017-05-09 17:06:08.993,492993,0
2017-05-09 17:06:09.091,493091,0
2017-05-09 17:06:09.188,493188,0
2017-05-09 17:06:09.286,493286,0
2017-05-09 17:06:09.399,493399,0
2017-05-09 17:06:09.497,493497,0
2017-05-09 17:06:09.594,493594,0
2017-05-09 17:06:09.692,493692,0
2017-05-09 17:06:09.789,493789,0
2017-05-09 17:06:09.919,493919,0
2017-05-09 17:06:09.985,493985,0
2017-05-09 17:06:10.098,494098,0
2017-05-09 17:06:10.196,494196,-1
2017-05-09 17:06:10.326,494326,0
2017-05-09 17:06:10.456,494456,0
2017-05-09 17:06:10.488,494488,-1
2017-05-09 17:06:10.651,494651,1
2017-05-09 17:06:10.716,494716,0
2017-05-09 17:06:10.797,494797,0
2017-05-09 17:06:10.895,494895,0
2017-05-09 17:06:10.992,494992,0
2017-05-09 17:06:11.089,495089,0
2017-05-09 17:06:11.187,495187,1
2017-05-09 17:06:11.301,495301,0
2017-05-09 17:06:11.398,495398,0
2017-05-09 17:06:11.495,495495,0
2017-05-09 17:06:11.593,495593,1
2017-05-09 17:06:11.690,495690,0
2017-05-09 17:06:11.788,495788,0
2017-05-09 17:06:11.902,495902,1
2017-05-09 17:06:11.999,495999,-1
2017-05-09 17:06:12.227,496227,-1
2017-05-09 17:06:12.292,496292,0
2017-05-09 17:06:12.295,496295,1
2017-05-09 17:06:12.390,496390,0
2017-05-09 17:06:12.503,496503,-1
2017-05-09 17:06:12.600,496600,1
2017-05-09 17:06:12.697,496697,-1
2017-05-09 17:06:12.796,496796,-1
2017-05-09 17:06:12.893,496893,0
2017-05-09 17:06:13.007,497007,1
2017-05-09 17:06:13.088,497088,1
2017-05-09 17:06:13.186,497186,-1
2017-05-09 17:06:13.299,497299,0
2017-05-09 17:06:13.397,497397,-1
2017-05-09 17:06:13.511,497511,0
2017-05-09 17:06:13.592,497592,1
2017-05-09 17:06:13.689,497689,0
2017-05-09 17:06:13.787,497787,-1
2017-05-09 17:06:13.885,497885,0
2017-05-09 17:06:13.998,497998,-1
2017-05-09 17:06:14.096,498096,-1
2017-05-09 17:06:14.193,498193,0
2017-05-09 17:06:14.291,498291,0
2017-05-09 17:06:14.388,498388,-1
2017-05-09 17:06:14.486,498486,0
2017-05-09 17:06:14.599,498599,1
2017-05-09 17:06:14.697,498697,0
2017-05-09 17:06:14.794,498794,0
2017-05-09 17:06:14.892,498892,0
2017-05-09 17:06:14.990,498990,0
2017-05-09 17:06:15.087,499087,0
2017-05-09 17:06:15.202,499202,-1
2017-05-09 17:06:15.298,499298,1
2017-05-09 17:06:15.396,499396,-1
2017-05-09 17:06:15.493,499493,1
2017-05-09 17:06:15.591,499591,1
2017-05-09 17:06:15.688,499688,1
2017-05-09 17:06:15.786,499786,-1
2017-05-09 17:06:15.900,499900,0
2017-05-09 17:06:15.997,499997,1
2017-05-09 17:06:16.127,500127,0
2017-05-09 17:06:16.208,500208,-1
2017-05-09 17:06:16.322,500322,-1
2017-05-09 17:06:16.418,500418,0
2017-05-09 17:06:16.516,500516,0
2017-05-09 17:06:16.614,500614,0
2017-05-09 17:06:16.711,500711,1
2017-05-09 17:06:16.808,500808,1
2017-05-09 17:06:16.908,500908,1
2017-05-09 17:06:17.020,501020,1
2017-05-09 17:06:17.117,501117,1
2017-05-09 17:06:17.214,501214,1
2017-05-09 17:06:17.311,501311,1
2017-05-09 17:06:17.409,501409,1
2017-05-09 17:06:17.507,501507,0
2017-05-09 17:06:17.621,501621,-1
2017-05-09 17:06:17.718,501718,0
2017-05-09 17:06:17.815,501815,0
2017-05-09 17:06:17.913,501913,-1
2017-05-09 17:06:18.010,502010,0
2017-05-09 17:06:18.108,502108,0
2017-05-09 17:06:18.206,502206,1
2017-05-09 17:06:18.319,502319,1
2017-05-09 17:06:18.417,502417,1
2017-05-09 17:06:18.514,502514,-1
2017-05-09 17:06:18.612,502612,0
2017-05-09 17:06:18.709,502709,-1
2017-05-09 17:06:18.807,502807,0
2017-05-09 17:06:18.921,502921,1
2017-05-09 17:06:19.018,503018,1
2017-05-09 17:06:19.115,503115,0
2017-05-09 17:06:19.214,503214,0
2017-05-09 17:06:19.312,503312,-1
2017-05-09 17:06:19.410,503410,-1
2017-05-09 17:06:19.507,503507,0
2017-05-09 17:06:19.621,503621,0
2017-05-09 17:06:19.718,503718,1
2017-05-09 17:06:19.816,503816,0
2017-05-09 17:06:19.914,503914,0
2017-05-09 17:06:20.011,504011,1
2017-05-09 17:06:20.108,504108,0
2017-05-09 17:06:20.222,504222,0
2017-05-09 17:06:20.352,504352,0
2017-05-09 17:06:20.417,504417,0
2017-05-09 17:06:20.532,504532,0
2017-05-09 17:06:20.612,504612,0
2017-05-09 17:06:20.710,504710,0
2017-05-09 17:06:20.807,504807,0
2017-05-09 17:06:20.920,504920,0
2017-05-09 17:06:21.100,505100,-1
2017-05-09 17:06:21.116,505116,0
2017-05-09 17:06:21.213,505213,0
2017-05-09 17:06:21.311,505311,0
2017-05-09 17:06:21.409,505409,1
2017-05-09 17:06:21.522,505522,0
2017-05-09 17:06:21.620,505620,0
2017-05-09 17:06:21.717,505717,1
2017-05-09 17:06:21.815,505815,1
2017-05-09 17:06:21.912,505912,1
2017-05-09 17:06:22.010,506010,0
2017-05-09 17:06:22.204,506204,-1
2017-05-09 17:06:22.220,506220,0
2017-05-09 17:06:22.318,506318,0
2017-05-09 17:06:22.465,506465,0
2017-05-09 17:06:22.546,506546,0
2017-05-09 17:06:22.611,506611,0
2017-05-09 17:06:22.708,506708,0
2017-05-09 17:06:22.822,506822,0
2017-05-09 17:06:22.919,506919,0
2017-05-09 17:06:23.017,507017,0
2017-05-09 17:06:23.115,507115,1
2017-05-09 17:06:23.212,507212,0
2017-05-09 17:06:23.313,507313,1
2017-05-09 17:06:23.407,507407,0
2017-05-09 17:06:23.521,507521,1
2017-05-09 17:06:23.619,507619,-1
2017-05-09 17:06:23.716,507716,0
2017-05-09 17:06:23.813,507813,0
2017-05-09 17:06:23.911,507911,1
2017-05-09 17:06:24.009,508009,0
2017-05-09 17:06:24.123,508123,0
2017-05-09 17:06:24.219,508219,0
2017-05-09 17:06:24.317,508317,-1
2017-05-09 17:06:24.415,508415,0
2017-05-09 17:06:24.512,508512,0
2017-05-09 17:06:24.610,508610,0
2017-05-09 17:06:24.708,508708,0
2017-05-09 17:06:24.821,508821,0
2017-05-09 17:06:24.918,508918,0
2017-05-09 17:06:25.016,509016,0
2017-05-09 17:06:25.113,509113,0
2017-05-09 17:06:25.211,509211,-1
2017-05-09 17:06:25.325,509325,0
2017-05-09 17:06:25.422,509422,0
2017-05-09 17:06:25.520,509520,-1
2017-05-09 17:06:25.617,509617,0
2017-05-09 17:06:25.714,509714,0
2017-05-09 17:06:25.829,509829,1
2017-05-09 17:06:25.910,509910,1
2017-05-09 17:06:26.007,510007,1
2017-05-09 17:06:26.122,510122,1
2017-05-09 17:06:26.252,510252,1
2017-05-09 17:06:26.332,510332,0
2017-05-09 17:06:26.446,510446,0
2017-05-09 17:06:26.577,510577,0
2017-05-09 17:06:26.641,510641,0
2017-05-09 17:06:26.738,510738,0
2017-05-09 17:06:26.836,510836,0
2017-05-09 17:06:26.950,510950,0
2017-05-09 17:06:27.031,511031,0
2017-05-09 17:06:27.145,511145,0
2017-05-09 17:06:27.243,511243,0
2017-05-09 17:06:27.340,511340,0
2017-05-09 17:06:27.437,511437,0
2017-05-09 17:06:27.535,511535,0
2017-05-09 17:06:27.633,511633,-1
2017-05-09 17:06:27.746,511746,-1
2017-05-09 17:06:27.843,511843,0
2017-05-09 17:06:27.941,511941,0
2017-05-09 17:06:28.039,512039,-1
2017-05-09 17:06:28.136,512136,0
2017-05-09 17:06:28.234,512234,0
2017-05-09 17:06:28.331,512331,0
2017-05-09 17:06:28.445,512445,0
2017-05-09 17:06:28.543,512543,0
2017-05-09 17:06:28.640,512640,0
2017-05-09 17:06:28.738,512738,0
2017-05-09 17:06:28.835,512835,0
2017-05-09 17:06:28.932,512932,0
2017-05-09 17:06:29.030,513030,-1
2017-05-09 17:06:29.144,513144,-1
2017-05-09 17:06:29.241,513241,0
2017-05-09 17:06:29.338,513338,0
2017-05-09 17:06:29.435,513435,0
2017-05-09 17:06:29.533,513533,0
2017-05-09 17:06:29.632,513632,1
2017-05-09 17:06:29.745,513745,1
2017-05-09 17:06:29.842,513842,1
2017-05-09 17:06:29.939,513939,1
2017-05-09 17:06:30.037,514037,0
2017-05-09 17:06:30.135,514135,0
2017-05-09 17:06:30.232,514232,0
2017-05-09 17:06:30.331,514331,0
2017-05-09 17:06:30.444,514444,-1
2017-05-09 17:06:30.541,514541,0
2017-05-09 17:06:30.639,514639,0
2017-05-09 17:06:30.737,514737,0
2017-05-09 17:06:30.834,514834,0
2017-05-09 17:06:30.931,514931,0
2017-05-09 17:06:31.045,515045,0
2017-05-09 17:06:31.142,515142,0
2017-05-09 17:06:31.240,515240,0
2017-05-09 17:06:31.370,515370,0
2017-05-09 17:06:31.435,515435,0
2017-05-09 17:06:31.532,515532,0
2017-05-09 17:06:31.651,515651,0
2017-05-09 17:06:31.744,515744,0
2017-05-09 17:06:31.841,515841,0
2017-05-09 17:06:31.938,515938,-1
2017-05-09 17:06:32.036,516036,0
2017-05-09 17:06:32.134,516134,0
2017-05-09 17:06:32.247,516247,0
2017-05-09 17:06:32.345,516345,0
2017-05-09 17:06:32.442,516442,0
2017-05-09 17:06:32.540,516540,0
2017-05-09 17:06:32.638,516638,0
2017-05-09 17:06:32.736,516736,-1
2017-05-09 17:06:32.832,516832,0
2017-05-09 17:06:32.931,516931,0
2017-05-09 17:06:33.044,517044,0
2017-05-09 17:06:33.141,517141,0
2017-05-09 17:06:33.238,517238,1
2017-05-09 17:06:33.336,517336,1
2017-05-09 17:06:33.434,517434,1
2017-05-09 17:06:33.531,517531,0
2017-05-09 17:06:33.645,517645,0
2017-05-09 17:06:33.743,517743,0
2017-05-09 17:06:33.840,517840,0
2017-05-09 17:06:33.937,517937,0
2017-05-09 17:06:34.036,518036,0
2017-05-09 17:06:34.133,518133,0
2017-05-09 17:06:34.230,518230,0
2017-05-09 17:06:34.344,518344,0
2017-05-09 17:06:34.441,518441,0
2017-05-09 17:06:34.539,518539,0
2017-05-09 17:06:34.636,518636,0
2017-05-09 17:06:34.734,518734,0
2017-05-09 17:06:34.831,518831,0
2017-05-09 17:06:34.945,518945,0
2017-05-09 17:06:35.042,519042,0
2017-05-09 17:06:35.140,519140,0
2017-05-09 17:06:35.237,519237,0
2017-05-09 17:06:35.335,519335,0
2017-05-09 17:06:35.432,519432,0
2017-05-09 17:06:35.676,519676,0
2017-05-09 17:06:35.757,519757,0
2017-05-09 17:06:35.855,519855,0
2017-05-09 17:06:35.952,519952,0
2017-05-09 17:06:36.050,520050,0
2017-05-09 17:06:36.148,520148,0
2017-05-09 17:06:36.245,520245,0
2017-05-09 17:06:36.376,520376,0
2017-05-09 17:06:36.472,520472,0
2017-05-09 17:06:36.570,520570,0
2017-05-09 17:06:36.667,520667,0
2017-05-09 17:06:36.766,520766,0
2017-05-09 17:06:36.878,520878,0
2017-05-09 17:06:36.975,520975,0
2017-05-09 17:06:37.073,521073,0
2017-05-09 17:06:37.171,521171,0
2017-05-09 17:06:37.269,521269,0
2017-05-09 17:06:37.366,521366,0
2017-05-09 17:06:37.480,521480,0
2017-05-09 17:06:37.578,521578,0
2017-05-09 17:06:37.676,521676,0
2017-05-09 17:06:37.773,521773,0
2017-05-09 17:06:37.870,521870,0
2017-05-09 17:06:37.967,521967,0
2017-05-09 17:06:38.066,522066,0
2017-05-09 17:06:38.179,522179,0
2017-05-09 17:06:38.276,522276,0
2017-05-09 17:06:38.374,522374,0
2017-05-09 17:06:38.471,522471,0
2017-05-09 17:06:38.569,522569,0
2017-05-09 17:06:38.667,522667,0
2017-05-09 17:06:38.780,522780,0
2017-05-09 17:06:38.878,522878,0
2017-05-09 17:06:38.975,522975,0
2017-05-09 17:06:39.073,523073,0
2017-05-09 17:06:39.171,523171,0
2017-05-09 17:06:39.268,523268,0
2017-05-09 17:06:39.366,523366,0
2017-05-09 17:06:39.478,523478,0
2017-05-09 17:06:39.576,523576,0
2017-05-09 17:06:39.674,523674,0
2017-05-09 17:06:39.771,523771,0
2017-05-09 17:06:39.869,523869,0
2017-05-09 17:06:39.966,523966,0
2017-05-09 17:06:40.080,524080,0
2017-05-09 17:06:40.178,524178,0
2017-05-09 17:06:40.276,524276,0
2017-05-09 17:06:40.373,524373,0
2017-05-09 17:06:40.487,524487,0
2017-05-09 17:06:40.568,524568,0
2017-05-09 17:06:40.666,524666,0
2017-05-09 17:06:40.779,524779,0
2017-05-09 17:06:40.876,524876,0
2017-05-09 17:06:40.974,524974,0
2017-05-09 17:06:41.071,525071,0
2017-05-09 17:06:41.169,525169,0
2017-05-09 17:06:41.266,525266,0
2017-05-09 17:06:41.380,525380,0
2017-05-09 17:06:41.478,525478,0
2017-05-09 17:06:41.575,525575,0
2017-05-09 17:06:41.672,525672,0
2017-05-09 17:06:41.770,525770,0
2017-05-09 17:06:41.868,525868,0
2017-05-09 17:06:41.965,525965,0
2017-05-09 17:06:42.079,526079,0
2017-05-09 17:06:42.176,526176,0
2017-05-09 17:06:42.274,526274,0
2017-05-09 17:06:42.372,526372,0
2017-05-09 17:06:42.469,526469,0
2017-05-09 17:06:42.566,526566,0
2017-05-09 17:06:42.681,526681,0
2017-05-09 17:06:42.778,526778,0
2017-05-09 17:06:42.875,526875,0
2017-05-09 17:06:42.973,526973,0
2017-05-09 17:06:43.070,527070,0
2017-05-09 17:06:43.168,527168,0
2017-05-09 17:06:43.265,527265,0
2017-05-09 17:06:43.379,527379,0
2017-05-09 17:06:43.477,527477,0
2017-05-09 17:06:43.574,527574,0
2017-05-09 17:06:43.672,527672,0
2017-05-09 17:06:43.769,527769,0
2017-05-09 17:06:43.866,527866,0
2017-05-09 17:06:43.980,527980,0
2017-05-09 17:06:44.078,528078,0
2017-05-09 17:06:44.175,528175,0
2017-05-09 17:06:44.273,528273,0
2017-05-09 17:06:44.370,528370,0
2017-05-09 17:06:44.468,528468,0
2017-05-09 17:06:44.565,528565,0
2017-05-09 17:06:44.679,528679,0
2017-05-09 17:06:44.776,528776,0
2017-05-09 17:06:44.874,528874,0
2017-05-09 17:06:44.972,528972,0
2017-05-09 17:06:45.069,529069,0
2017-05-09 17:06:45.166,529166,0
2017-05-09 17:06:45.280,529280,0
2017-05-09 17:06:45.378,529378,0
2017-05-09 17:06:45.475,529475,0
2017-05-09 17:06:45.573,529573,0
2017-05-09 17:06:45.670,529670,0
2017-05-09 17:06:45.768,529768,0
2017-05-09 17:06:45.865,529865,0
2017-05-09 17:06:45.979,529979,0
2017-05-09 17:06:46.076,530076,0
2017-05-09 17:06:46.174,530174,0
2017-05-09 17:06:46.271,530271,0
2017-05-09 17:06:46.402,530402,0
2017-05-09 17:06:46.499,530499,0
2017-05-09 17:06:46.596,530596,0
2017-05-09 17:06:46.698,530698,0
2017-05-09 17:06:46.792,530792,0
2017-05-09 17:06:46.889,530889,0
2017-05-09 17:06:46.987,530987,0
2017-05-09 17:06:47.100,531100,0
2017-05-09 17:06:47.198,531198,0
2017-05-09 17:06:47.295,531295,0
2017-05-09 17:06:47.393,531393,0
2017-05-09 17:06:47.490,531490,0
2017-05-09 17:06:47.587,531587,0
2017-05-09 17:06:47.702,531702,0
2017-05-09 17:06:47.799,531799,0
2017-05-09 17:06:47.896,531896,0
2017-05-09 17:06:47.994,531994,0
2017-05-09 17:06:48.092,532092,0
2017-05-09 17:06:48.189,532189,0
2017-05-09 17:06:48.287,532287,0
2017-05-09 17:06:48.400,532400,0
2017-05-09 17:06:48.498,532498,0
2017-05-09 17:06:48.595,532595,0
2017-05-09 17:06:48.695,532695,0
2017-05-09 17:06:48.790,532790,0
2017-05-09 17:06:48.886,532886,0
2017-05-09 17:06:49.001,533001,0
2017-05-09 17:06:49.097,533097,0
2017-05-09 17:06:49.195,533195,0
2017-05-09 17:06:49.292,533292,0
2017-05-09 17:06:49.390,533390,0
2017-05-09 17:06:49.488,533488,0
2017-05-09 17:06:49.585,533585,0
2017-05-09 17:06:49.700,533700,0
2017-05-09 17:06:49.798,533798,0
2017-05-09 17:06:49.895,533895,0
2017-05-09 17:06:49.993,533993,0
2017-05-09 17:06:50.090,534090,0
2017-05-09 17:06:50.187,534187,0
2017-05-09 17:06:50.302,534302,0
2017-05-09 17:06:50.399,534399,0
2017-05-09 17:06:50.496,534496,0
2017-05-09 17:06:50.594,534594,0
2017-05-09 17:06:50.692,534692,0
2017-05-09 17:06:50.789,534789,0
2017-05-09 17:06:50.887,534887,0
2017-05-09 17:06:51.001,535001,0
2017-05-09 17:06:51.098,535098,0
2017-05-09 17:06:51.195,535195,0
2017-05-09 17:06:51.293,535293,0
2017-05-09 17:06:51.390,535390,0
2017-05-09 17:06:51.488,535488,0
2017-05-09 17:06:51.602,535602,0
2017-05-09 17:06:51.699,535699,0
2017-05-09 17:06:51.797,535797,0
2017-05-09 17:06:51.894,535894,0
2017-05-09 17:06:51.992,535992,0
2017-05-09 17:06:52.090,536090,0
2017-05-09 17:06:52.186,536186,0
2017-05-09 17:06:52.300,536300,0
2017-05-09 17:06:52.398,536398,0
2017-05-09 17:06:52.495,536495,0
2017-05-09 17:06:52.593,536593,0
2017-05-09 17:06:52.691,536691,0
2017-05-09 17:06:52.788,536788,0
2017-05-09 17:06:52.902,536902,0
2017-05-09 17:06:52.999,536999,0
2017-05-09 17:06:53.097,537097,0
2017-05-09 17:06:53.193,537193,0
2017-05-09 17:06:53.292,537292,0
2017-05-09 17:06:53.389,537389,0
2017-05-09 17:06:53.487,537487,0
2017-05-09 17:06:53.600,537600,0
2017-05-09 17:06:53.698,537698,0
2017-05-09 17:06:53.795,537795,0
2017-05-09 17:06:53.893,537893,0
2017-05-09 17:06:53.990,537990,0
2017-05-09 17:06:54.088,538088,0
2017-05-09 17:06:54.202,538202,0
2017-05-09 17:06:54.299,538299,0
2017-05-09 17:06:54.397,538397,0
2017-05-09 17:06:54.494,538494,0
2017-05-09 17:06:54.592,538592,0
2017-05-09 17:06:54.689,538689,0
2017-05-09 17:06:54.787,538787,0
2017-05-09 17:06:54.901,538901,0
2017-05-09 17:06:54.998,538998,0
2017-05-09 17:06:55.096,539096,0
2017-05-09 17:06:55.193,539193,0
2017-05-09 17:06:55.290,539290,0
2017-05-09 17:06:55.388,539388,0
2017-05-09 17:06:55.502,539502,0
2017-05-09 17:06:55.599,539599,0
2017-05-09 17:06:55.697,539697,0
2017-05-09 17:06:55.794,539794,0
2017-05-09 17:06:55.892,539892,0
2017-05-09 17:06:55.989,539989,0
2017-05-09 17:06:56.087,540087,0
2017-05-09 17:06:56.201,540201,0
2017-05-09 17:06:56.298,540298,0
2017-05-09 17:06:56.428,540428,0
2017-05-09 17:06:56.526,540526,0
2017-05-09 17:06:56.623,540623,0
2017-05-09 17:06:56.720,540720,0
2017-05-09 17:06:56.818,540818,0
2017-05-09 17:06:56.917,540917,0
2017-05-09 17:06:57.012,541012,0
2017-05-09 17:06:57.110,541110,0
2017-05-09 17:06:57.224,541224,0
2017-05-09 17:06:57.322,541322,0
2017-05-09 17:06:57.419,541419,0
2017-05-09 17:06:57.517,541517,0
2017-05-09 17:06:57.614,541614,0
2017-05-09 17:06:57.712,541712,0
2017-05-09 17:06:57.809,541809,0
2017-05-09 17:06:57.923,541923,0
2017-05-09 17:06:58.021,542021,0
2017-05-09 17:06:58.118,542118,0
2017-05-09 17:06:58.215,542215,0
2017-05-09 17:06:58.313,542313,0
2017-05-09 17:06:58.411,542411,0
2017-05-09 17:06:58.524,542524,0
2017-05-09 17:06:58.622,542622,0
2017-05-09 17:06:58.719,542719,0
2017-05-09 17:06:58.817,542817,0
2017-05-09 17:06:58.914,542914,0
2017-05-09 17:06:59.012,543012,0
2017-05-09 17:06:59.109,543109,0
2017-05-09 17:06:59.223,543223,0
2017-05-09 17:06:59.321,543321,0
2017-05-09 17:06:59.418,543418,0
2017-05-09 17:06:59.516,543516,0
2017-05-09 17:06:59.613,543613,0
2017-05-09 17:06:59.710,543710,0
2017-05-09 17:06:59.824,543824,0
2017-05-09 17:06:59.922,543922,0
2017-05-09 17:07:00.019,544019,0
2017-05-09 17:07:00.117,544117,0
2017-05-09 17:07:00.214,544214,0
2017-05-09 17:07:00.312,544312,0
2017-05-09 17:07:00.410,544410,0
2017-05-09 17:07:00.523,544523,0
2017-05-09 17:07:00.621,544621,0
2017-05-09 17:07:00.718,544718,0
2017-05-09 17:07:00.816,544816,0
2017-05-09 17:07:00.913,544913,0
2017-05-09 17:07:01.011,545011,0
2017-05-09 17:07:01.124,545124,0
2017-05-09 17:07:01.222,545222,0
2017-05-09 17:07:01.319,545319,0
2017-05-09 17:07:01.417,545417,0
2017-05-09 17:07:01.514,545514,0
2017-05-09 17:07:01.612,545612,0
2017-05-09 17:07:01.710,545710,0
2017-05-09 17:07:01.823,545823,0
2017-05-09 17:07:01.921,545921,0
2017-05-09 17:07:02.018,546018,0
2017-05-09 17:07:02.116,546116,0
2017-05-09 17:07:02.213,546213,0
2017-05-09 17:07:02.311,546311,0
2017-05-09 17:07:02.425,546425,0
2017-05-09 17:07:02.522,546522,0
2017-05-09 17:07:02.619,546619,0
2017-05-09 17:07:02.719,546719,0
2017-05-09 17:07:02.814,546814,0
2017-05-09 17:07:02.912,546912,0
2017-05-09 17:07:03.010,547010,0
2017-05-09 17:07:03.123,547123,0
2017-05-09 17:07:03.221,547221,0
2017-05-09 17:07:03.318,547318,0
2017-05-09 17:07:03.416,547416,0
2017-05-09 17:07:03.513,547513,0
2017-05-09 17:07:03.610,547610,0
2017-05-09 17:07:03.725,547725,0
2017-05-09 17:07:03.822,547822,0
2017-05-09 17:07:03.919,547919,0
2017-05-09 17:07:04.017,548017,0
2017-05-09 17:07:04.115,548115,0
2017-05-09 17:07:04.212,548212,0
2017-05-09 17:07:04.310,548310,0
2017-05-09 17:07:04.423,548423,0
2017-05-09 17:07:04.521,548521,0
2017-05-09 17:07:04.618,548618,0
2017-05-09 17:07:04.716,548716,0
2017-05-09 17:07:04.813,548813,0
2017-05-09 17:07:04.911,548911,0
2017-05-09 17:07:05.025,549025,0
2017-05-09 17:07:05.122,549122,0
2017-05-09 17:07:05.220,549220,0
2017-05-09 17:07:05.317,549317,0
2017-05-09 17:07:05.414,549414,0
2017-05-09 17:07:05.512,549512,0
2017-05-09 17:07:05.610,549610,0
2017-05-09 17:07:05.852,549852,0
